GeneID	ACF001	ACF002	ACF004	ACF006	ALI001	ALI003	ALI006	ALI007
"MYO19"	58.0	531.0	163.0	147.0	238.0	109.0	125.0	56.0
"MYO16"	0.0	82.0	22.0	39.0	0.0	42.0	1.0	1.0
"MYO1D"	1300.0	1507.0	1213.0	85.0	672.0	786.0	558.0	327.0
"MYO1E"	73.0	171.0	151.0	252.0	20.0	61.0	0.0	212.0
"OR51V1"	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
"PINK1"	1.0	2.0	0.0	0.0	0.0	15.0	0.0	2.0
"MYO1B"	320.0	0.0	216.0	111.0	0.0	418.0	56.0	130.0
"MYO1C"	2170.0	3966.0	1369.0	1153.0	1587.0	1096.0	754.0	1330.0
"MYO1A"	2205.0	2311.0	2196.0	303.0	240.0	730.0	1008.0	1137.0
"LINC00589"	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0
"ATG12P2"	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0
"MYO1H"	0.0	0.0	10.0	85.0	0.0	0.0	0.0	54.0
"MIR509-2"	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MYO1F"	2243.0	2901.0	530.0	4287.0	596.0	605.0	1067.0	1595.0
"MIR509-3"	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MYO1G"	1490.0	2375.0	290.0	2647.0	287.0	305.0	539.0	1455.0
"LINC00588"	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0
"CPNE9"	0.0	0.0	0.0	284.0	0.0	0.0	74.0	0.0
"CPNE8"	23.0	55.0	0.0	34.0	0.0	0.0	0.0	93.0
"CPNE5"	544.0	339.0	190.0	675.0	383.0	295.0	323.0	335.0
"CCDC89"	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"CPNE4"	0.0	42.0	0.0	0.0	0.0	0.0	53.0	5.0
"CPNE7"	0.0	0.0	292.0	0.0	0.0	140.0	235.0	22.0
"CPNE6"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0
"CRKL"	197.0	2118.0	192.0	2872.0	937.0	258.0	281.0	671.0
"OR51L1"	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
"CCDC91"	150.0	346.0	93.0	479.0	0.0	1.0	0.0	98.0
"OPHN1"	0.0	9.0	18.0	0.0	0.0	58.0	0.0	55.0
"CCDC96"	0.0	105.0	52.0	0.0	0.0	0.0	0.0	0.0
"CPNE1"	769.0	2001.0	301.0	1127.0	303.0	448.0	251.0	238.0
"CCDC97"	649.0	1020.0	295.0	591.0	548.0	274.0	196.0	93.0
"CPNE3"	87.0	395.0	117.0	373.0	0.0	14.0	149.0	101.0
"CPNE2"	183.0	837.0	420.0	270.0	425.0	254.0	148.0	210.0
"CCDC92"	223.0	680.0	120.0	625.0	0.0	0.0	1.0	114.0
"CCDC93"	40.0	0.0	165.0	275.0	312.0	75.0	72.0	102.0
"SCAPER"	1.0	2.0	0.0	145.0	55.0	0.0	64.0	37.0
"CCDC94"	1.0	439.0	67.0	478.0	319.0	101.0	164.0	245.0
"ALG8"	0.0	181.0	0.0	219.0	0.0	29.0	15.0	0.0
"ALG9"	0.0	215.0	0.0	34.0	0.0	48.0	70.0	33.0
"ALG6"	1.0	171.0	18.0	0.0	240.0	91.0	0.0	42.0
"ACTN3"	0.0	0.0	34.0	0.0	0.0	0.0	0.0	54.0
"KCNK10"	0.0	0.0	87.0	66.0	0.0	61.0	0.0	0.0
"CCDC78"	0.0	322.0	0.0	1.0	0.0	156.0	0.0	79.0
"ACTN2"	0.0	68.0	88.0	103.0	0.0	0.0	13.0	0.0
"CCDC79"	0.0	29.0	0.0	0.0	85.0	0.0	0.0	0.0
"KCNK12"	0.0	82.0	0.0	0.0	1.0	54.0	0.0	1.0
"ACTN1"	307.0	1515.0	313.0	2922.0	108.0	101.0	6.0	532.0
"ALG5"	67.0	43.0	71.0	71.0	138.0	67.0	0.0	44.0
"ALG2"	0.0	0.0	69.0	2.0	0.0	0.0	58.0	0.0
"MYO7B"	494.0	268.0	393.0	246.0	0.0	179.0	109.0	307.0
"NEK4P1"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
"ALG3"	380.0	1102.0	314.0	138.0	2.0	223.0	148.0	257.0
"NEK4P3"	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0
"KCNK16"	0.0	0.0	0.0	0.0	0.0	164.0	0.0	0.0
"ACTN4"	4188.0	4873.0	3433.0	2784.0	1840.0	2102.0	2207.0	2250.0
"KCNK17"	0.0	0.0	0.0	0.0	0.0	101.0	0.0	18.0
"NEK4P2"	0.0	0.0	49.0	18.0	0.0	34.0	0.0	0.0
"MYO7A"	93.0	0.0	1.0	204.0	0.0	151.0	99.0	64.0
"ALG1"	6.0	88.0	172.0	179.0	0.0	136.0	1.0	48.0
"OR6W1P"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0
"CCDC80"	70.0	795.0	677.0	236.0	0.0	372.0	385.0	263.0
"CCDC86"	3.0	38.0	179.0	84.0	263.0	28.0	141.0	125.0
"CCDC87"	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0
"RP11-27K13.3"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
"CCDC81"	0.0	27.0	0.0	0.0	0.0	56.0	0.0	0.0
"CCDC82"	0.0	153.0	36.0	335.0	0.0	1.0	17.0	10.0
"CCDC84"	0.0	344.0	0.0	0.0	0.0	68.0	0.0	0.0
"AC019118.2"	0.0	0.0	3.0	40.0	0.0	0.0	0.0	0.0
"PXT1"	0.0	0.0	0.0	0.0	0.0	50.0	0.0	22.0
"SLC45A4"	229.0	482.0	0.0	523.0	0.0	77.0	121.0	114.0
"SLC45A2"	0.0	0.0	0.0	0.0	0.0	54.0	0.0	142.0
"ADCYAP1R1"	86.0	0.0	112.0	55.0	0.0	139.0	45.0	30.0
"TRIM64C"	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0
"SLC45A3"	0.0	119.0	0.0	212.0	0.0	38.0	10.0	58.0
"NRN1"	168.0	66.0	1.0	176.0	1.0	11.0	0.0	26.0
"TRIM64B"	0.0	59.0	0.0	0.0	0.0	53.0	0.0	0.0
"EPB42"	40.0	170.0	62.0	227.0	0.0	63.0	2.0	0.0
"SLC45A1"	0.0	0.0	33.0	0.0	0.0	151.0	109.0	0.0
"EPB41"	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"EPAS1"	649.0	1791.0	364.0	2556.0	397.0	148.0	543.0	480.0
"CEND1"	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0
"LOC266694"	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0
"RPL19P3"	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0
"RPL19P9"	2.0	3.0	0.0	0.0	139.0	4.0	0.0	1.0
"RPL19P1"	0.0	0.0	0.0	65.0	0.0	0.0	0.0	89.0
"RTBDN"	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
"RTEL1-TNFRSF6B"	424.0	991.0	405.0	82.0	282.0	227.0	153.0	274.0
"OR51I2"	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0
"SONP1"	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0
"MYO5A"	0.0	532.0	33.0	69.0	0.0	0.0	0.0	55.0
"CRNN"	0.0	0.0	0.0	18.0	0.0	0.0	0.0	32.0
"EXT1"	405.0	32.0	80.0	49.0	269.0	27.0	183.0	199.0
"EXT2"	86.0	296.0	115.0	83.0	139.0	76.0	118.0	178.0
"RHOQP3"	154.0	0.0	0.0	0.0	102.0	0.0	0.0	26.0
"RHOQP2"	0.0	5.0	50.0	67.0	0.0	0.0	16.0	47.0
"AMZ2P1"	100.0	0.0	62.0	0.0	0.0	72.0	0.0	0.0
"MYO5B"	174.0	306.0	250.0	204.0	174.0	360.0	30.0	108.0
"MYO5C"	0.0	99.0	120.0	0.0	250.0	7.0	135.0	237.0
"MIR378D2"	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0
"NRP1"	1.0	41.0	0.0	83.0	61.0	0.0	0.0	56.0
"CSRNP1"	439.0	39.0	43.0	685.0	1.0	113.0	426.0	131.0
"NRP2"	0.0	0.0	0.0	80.0	0.0	97.0	0.0	36.0
"CSRNP2"	0.0	0.0	1.0	406.0	0.0	0.0	0.0	53.0
"CSRNP3"	0.0	83.0	0.0	0.0	0.0	0.0	1.0	0.0
"ZBED6CL"	38.0	114.0	0.0	167.0	0.0	105.0	0.0	112.0
"NRON"	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0
"OTUD7A"	0.0	97.0	1.0	0.0	80.0	0.0	0.0	55.0
"OTUD7B"	75.0	257.0	29.0	467.0	0.0	36.0	179.0	127.0
"CROT"	150.0	65.0	64.0	0.0	187.0	23.0	5.0	0.0
"ZNF890P"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0
"OR51Q1"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0
"OTUD6B"	52.0	67.0	16.0	79.0	1.0	1.0	0.0	13.0
"MUC12"	3700.0	5069.0	3327.0	578.0	4140.0	1674.0	1313.0	2338.0
"MUC13"	2877.0	4315.0	2952.0	474.0	1723.0	1714.0	2003.0	1796.0
"MUC15"	0.0	0.0	0.0	67.0	0.0	0.0	13.0	0.0
"SFTPB"	0.0	0.0	77.0	0.0	0.0	71.0	0.0	0.0
"SREBF1"	889.0	878.0	739.0	310.0	0.0	504.0	284.0	518.0
"AHCTF1P1"	0.0	41.0	78.0	35.0	167.0	1.0	0.0	120.0
"SFTPC"	0.0	88.0	0.0	62.0	0.0	0.0	0.0	0.0
"SFTPD"	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SREBF2"	0.0	72.0	129.0	907.0	169.0	144.0	20.0	216.0
"MEP1AP4"	0.0	0.0	0.0	78.0	1.0	0.0	0.0	0.0
"LOC100128653"	0.0	0.0	0.0	42.0	0.0	40.0	0.0	0.0
"PDIK1L"	0.0	77.0	19.0	43.0	1.0	97.0	75.0	0.0
"MEP1AP3"	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0
"UFC1"	604.0	559.0	155.0	282.0	373.0	344.0	532.0	246.0
"RAD21-AS1"	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0
"CAB39"	112.0	251.0	0.0	0.0	0.0	0.0	35.0	0.0
"C1orf35"	152.0	60.0	0.0	142.0	139.0	332.0	254.0	207.0
"BCL2L2-PABPN1"	0.0	272.0	1.0	312.0	1.0	9.0	0.0	0.0
"FAM133DP"	80.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
"RIBC2"	0.0	0.0	0.0	88.0	0.0	47.0	0.0	0.0
"C1orf21"	0.0	0.0	40.0	0.0	0.0	26.0	95.0	0.0
"OR51M1"	0.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0
"C1orf27"	0.0	0.0	14.0	30.0	0.0	32.0	0.0	0.0
"MYO9B"	1671.0	3340.0	1121.0	4555.0	584.0	974.0	785.0	1806.0
"ACTL9"	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0
"SRCRB4D"	0.0	0.0	0.0	0.0	2.0	211.0	0.0	87.0
"MYO9A"	108.0	283.0	0.0	157.0	148.0	34.0	64.0	200.0
"FAM133CP"	37.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0
"ALLC"	0.0	16.0	0.0	0.0	0.0	0.0	39.0	0.0
"C1orf50"	254.0	199.0	191.0	0.0	389.0	0.0	191.0	96.0
"OTUD4"	92.0	260.0	12.0	59.0	0.0	105.0	32.0	7.0
"C1orf51"	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
"OTUD5"	176.0	1222.0	262.0	615.0	567.0	316.0	236.0	107.0
"C1orf52"	123.0	0.0	1.0	151.0	70.0	22.0	122.0	14.0
"CRTC2"	767.0	522.0	392.0	139.0	220.0	217.0	575.0	181.0
"CRTC3"	0.0	332.0	0.0	0.0	0.0	0.0	0.0	0.0
"C1orf54"	255.0	130.0	44.0	8.0	18.0	0.0	0.0	29.0
"UBXN2B"	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"CRTC1"	482.0	89.0	0.0	57.0	467.0	0.0	309.0	1.0
"C1orf56"	0.0	77.0	3.0	0.0	284.0	0.0	137.0	23.0
"OR51D1"	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"BUB1B"	0.0	0.0	60.0	53.0	196.0	18.0	145.0	32.0
"PEBP1"	1088.0	1554.0	883.0	473.0	1085.0	536.0	627.0	799.0
"CAAP1"	0.0	104.0	0.0	0.0	0.0	7.0	0.0	107.0
"COX6A1"	1773.0	2726.0	1525.0	2443.0	2391.0	1239.0	1530.0	1523.0
"DRD5P2"	0.0	0.0	0.0	17.0	2.0	1.0	0.0	0.0
"COX6A2"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0
"ACTG2"	518.0	328.0	169.0	87.0	194.0	45.0	420.0	482.0
"ACTG1"	14734.0	28625.0	8632.0	26917.0	12552.0	5498.0	8637.0	13508.0
"AMMECR1L"	40.0	82.0	0.0	406.0	541.0	47.0	54.0	99.0
"FAM150A"	19.0	387.0	0.0	32.0	0.0	0.0	0.0	0.0
"PEBP4"	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0
"NRTN"	69.0	419.0	0.0	0.0	0.0	0.0	88.0	0.0
"FAM150B"	0.0	0.0	0.0	32.0	0.0	1.0	0.0	0.0
"LOC651714"	0.0	217.0	0.0	81.0	1.0	1.0	0.0	0.0
"FAM103A2P"	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0
"C1orf43"	448.0	1098.0	424.0	996.0	109.0	274.0	168.0	402.0
"RPL36A-HNRNPH2"	73.0	48.0	16.0	94.0	23.0	80.0	8.0	12.0
"COX6B2"	76.0	118.0	0.0	42.0	0.0	0.0	0.0	0.0
"MUC3A"	467.0	596.0	65.0	108.0	104.0	88.0	103.0	92.0
"COX6B1"	5122.0	6381.0	4053.0	1972.0	1509.0	3056.0	2233.0	1913.0
"GPRIN3"	238.0	165.0	0.0	209.0	506.0	0.0	197.0	382.0
"GPRIN2"	283.0	632.0	559.0	68.0	107.0	179.0	153.0	215.0
"PRR15L"	190.0	472.0	506.0	148.0	771.0	756.0	465.0	457.0
"GPRIN1"	0.0	116.0	121.0	0.0	0.0	0.0	0.0	87.0
"UBIAD1"	0.0	0.0	0.0	1.0	0.0	0.0	32.0	60.0
"OR51B2"	104.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0
"DIABLO"	173.0	376.0	177.0	37.0	212.0	0.0	484.0	100.0
"PKD1P4"	1.0	1.0	1.0	1.0	2.0	0.0	5.0	0.0
"PKD1P5"	136.0	89.0	1.0	437.0	0.0	1.0	0.0	2.0
"PKD1P6"	0.0	512.0	62.0	454.0	340.0	0.0	43.0	211.0
"PKD1P1"	0.0	8.0	20.0	7.0	0.0	0.0	0.0	8.0
"PKD1P2"	226.0	5.0	0.0	5.0	0.0	32.0	22.0	180.0
"PKD1P3"	60.0	114.0	25.0	127.0	0.0	31.0	463.0	59.0
"AANAT"	0.0	31.0	0.0	73.0	0.0	0.0	89.0	0.0
"OR51B5"	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
"LLPH"	300.0	250.0	97.0	0.0	149.0	110.0	155.0	117.0
"C1orf61"	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0
"DNAJC27-AS1"	194.0	94.0	86.0	0.0	0.0	174.0	0.0	0.0
"EEFSEC"	179.0	516.0	327.0	331.0	0.0	230.0	155.0	101.0
"C1orf63"	401.0	465.0	311.0	333.0	513.0	135.0	456.0	144.0
"CRTAP"	1037.0	1566.0	610.0	2193.0	999.0	254.0	432.0	712.0
"C1orf65"	0.0	146.0	0.0	0.0	0.0	0.0	133.0	0.0
"MUC16"	124.0	282.0	189.0	430.0	3.0	162.0	260.0	235.0
"MUC17"	138.0	115.0	26.0	69.0	0.0	33.0	43.0	0.0
"RARRES3"	711.0	1128.0	479.0	1799.0	16.0	340.0	258.0	919.0
"RARRES2"	3770.0	2566.0	3896.0	1195.0	2931.0	2448.0	1285.0	2398.0
"RARRES1"	34.0	62.0	0.0	0.0	0.0	211.0	72.0	0.0
"MUC19"	0.0	49.0	36.0	25.0	1.0	0.0	58.0	105.0
"CRTAM"	0.0	1.0	0.0	0.0	0.0	0.0	0.0	53.0
"HOOK3"	55.0	315.0	94.0	495.0	30.0	180.0	103.0	231.0
"UBXN11"	1.0	889.0	395.0	853.0	486.0	292.0	580.0	414.0
"HOOK2"	657.0	829.0	230.0	204.0	669.0	606.0	129.0	311.0
"UBXN10"	1.0	174.0	115.0	0.0	1.0	39.0	1.0	138.0
"FAM151A"	181.0	342.0	79.0	0.0	0.0	124.0	161.0	131.0
"HOOK1"	49.0	63.0	0.0	16.0	186.0	0.0	72.0	63.0
"ALPP"	0.0	0.0	126.0	220.0	75.0	144.0	0.0	0.0
"NABP2"	316.0	685.0	225.0	352.0	0.0	70.0	351.0	210.0
"ALPL"	207.0	245.0	0.0	755.0	0.0	127.0	0.0	72.0
"NABP1"	40.0	78.0	69.0	81.0	0.0	92.0	0.0	16.0
"OR51A4"	0.0	1.0	44.0	0.0	0.0	0.0	0.0	39.0
"DEGS1"	39.0	38.0	55.0	0.0	1.0	0.0	104.0	0.0
"PYROXD2"	146.0	78.0	0.0	48.0	0.0	0.0	0.0	0.0
"ALPI"	0.0	290.0	214.0	185.0	1.0	0.0	1.0	32.0
"OR51A2"	0.0	0.0	1.0	0.0	0.0	0.0	0.0	145.0
"DEGS2"	499.0	255.0	291.0	0.0	3.0	418.0	37.0	311.0
"MUC20"	1191.0	1886.0	2224.0	305.0	1334.0	2373.0	834.0	500.0
"DNAL4"	82.0	284.0	290.0	78.0	61.0	74.0	111.0	1.0
"MUC21"	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0
"DNAL1"	0.0	85.0	0.0	0.0	23.0	36.0	0.0	20.0
"MUC22"	0.0	0.0	0.0	1.0	0.0	79.0	0.0	95.0
"C1orf95"	0.0	9.0	70.0	0.0	0.0	0.0	81.0	4.0
"IL6STP1"	0.0	0.0	0.0	137.0	0.0	0.0	7.0	0.0
"BIN2P1"	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0
"BIN2P2"	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0
"CYP4A22"	0.0	0.0	0.0	0.0	243.0	0.0	0.0	0.0
"PINX1"	110.0	76.0	32.0	65.0	175.0	0.0	0.0	1.0
"CABIN1"	766.0	834.0	676.0	1483.0	1422.0	356.0	514.0	990.0
"RNF2P1"	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0
"UFL1"	0.0	27.0	19.0	115.0	381.0	0.0	69.0	53.0
"OR51G2"	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0
"C1orf85"	83.0	135.0	69.0	58.0	680.0	132.0	400.0	156.0
"DNAI2"	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0
"OR51G1"	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0
"C1orf86"	1184.0	1955.0	766.0	1879.0	1548.0	955.0	713.0	1235.0
"C1orf87"	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0
"FIGLA"	7.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0
"DCAKD"	40.0	383.0	0.0	81.0	9.0	0.0	0.0	20.0
"CYP4A11"	201.0	0.0	0.0	23.0	0.0	87.0	0.0	192.0
"ACTA2"	951.0	1620.0	1478.0	292.0	1115.0	752.0	597.0	812.0
"ACTA1"	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0
"ALS2"	0.0	74.0	142.0	145.0	0.0	70.0	13.0	0.0
"FAM153B"	0.0	0.0	0.0	24.0	0.0	0.0	29.0	0.0
"FAM153A"	64.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
"CRY2"	196.0	381.0	295.0	659.0	574.0	82.0	116.0	445.0
"CRY1"	0.0	43.0	0.0	121.0	334.0	21.0	0.0	0.0
"OTUB1"	314.0	1700.0	633.0	203.0	968.0	913.0	600.0	913.0
"OTUB2"	0.0	0.0	161.0	61.0	0.0	60.0	35.0	0.0
"DNAH3"	0.0	32.0	0.0	214.0	265.0	102.0	152.0	0.0
"OR51F1"	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
"DNAH1"	0.0	48.0	48.0	128.0	0.0	0.0	0.0	83.0
"DNAH2"	0.0	1.0	84.0	0.0	0.0	0.0	0.0	76.0
"DNAH7"	0.0	110.0	36.0	106.0	0.0	0.0	0.0	61.0
"DNAH5"	265.0	234.0	31.0	162.0	0.0	42.0	0.0	1.0
"DNAH6"	0.0	138.0	0.0	47.0	0.0	92.0	5.0	0.0
"ASAP3"	78.0	248.0	80.0	113.0	472.0	412.0	245.0	175.0
"ASB13"	415.0	0.0	339.0	315.0	236.0	300.0	294.0	115.0
"ASB14"	0.0	0.0	0.0	29.0	0.0	0.0	29.0	21.0
"PKD1L1"	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0
"DNAH9"	1.0	194.0	66.0	167.0	0.0	0.0	0.0	77.0
"ASAP1"	75.0	0.0	20.0	56.0	394.0	1.0	0.0	0.0
"ASB11"	0.0	32.0	0.0	24.0	0.0	0.0	149.0	0.0
"PKD1L2"	63.0	53.0	0.0	114.0	0.0	177.0	0.0	0.0
"ASAP2"	235.0	734.0	61.0	649.0	138.0	91.0	0.0	214.0
"ASB12"	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
"PKD1L3"	0.0	1.0	0.0	176.0	0.0	39.0	35.0	44.0
"ASB18"	0.0	0.0	0.0	0.0	1.0	129.0	0.0	0.0
"CRYZ"	109.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
"ASB16"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0
"ASB10"	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0
"CRYM"	0.0	0.0	0.0	1.0	196.0	36.0	0.0	1.0
"DNAI1"	0.0	145.0	0.0	79.0	0.0	0.0	24.0	40.0
"CDK11A"	281.0	396.0	84.0	421.0	228.0	122.0	197.0	213.0
"EYA1"	0.0	0.0	0.0	30.0	0.0	19.0	0.0	0.0
"EYA3"	168.0	291.0	21.0	210.0	0.0	185.0	145.0	149.0
"EYA4"	0.0	0.0	37.0	0.0	0.0	23.0	9.0	0.0
"MUC5B"	32.0	294.0	28.0	102.0	528.0	323.0	127.0	387.0
"CDK11B"	190.0	727.0	255.0	1.0	9.0	198.0	290.0	141.0
"FAM155B"	0.0	68.0	99.0	72.0	0.0	0.0	0.0	0.0
"UFM1"	97.0	158.0	91.0	128.0	1.0	16.0	34.0	67.0
"ACTC1"	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
"RPL8P2"	0.0	56.0	0.0	0.0	0.0	0.0	16.0	0.0
"RPL8P5"	0.0	1.0	62.0	0.0	0.0	0.0	159.0	0.0
"OTUD1"	69.0	319.0	1.0	453.0	10.0	0.0	244.0	68.0
"OTUD3"	98.0	0.0	91.0	67.0	0.0	41.0	67.0	174.0
"NCKAP1"	293.0	455.0	83.0	157.0	0.0	120.0	4.0	172.0
"XYLT2"	1.0	104.0	62.0	68.0	0.0	406.0	116.0	93.0
"XYLT1"	124.0	337.0	0.0	99.0	161.0	96.0	20.0	1.0
"FGFRL1"	0.0	0.0	0.0	0.0	1.0	38.0	46.0	0.0
"LINC00417"	0.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0
"CEP95"	106.0	180.0	338.0	0.0	2.0	33.0	48.0	9.0
"NCKAP5"	0.0	44.0	31.0	0.0	0.0	0.0	27.0	114.0
"LINC00410"	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0
"MT1HL1"	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0
"COL23A1"	0.0	178.0	119.0	13.0	174.0	0.0	0.0	0.0
"FAM169B"	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0
"INTS6P1"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
"LINC00408"	0.0	0.0	16.0	0.0	0.0	0.0	0.0	28.0
"LINC00403"	0.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0
"LRPAP1"	1174.0	1598.0	849.0	493.0	595.0	286.0	516.0	829.0
"NAA60"	149.0	77.0	0.0	216.0	0.0	35.0	0.0	74.0
"MIR7151"	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0
"MIR7150"	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0
"CHMP1AP1"	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0
"CEP70"	151.0	345.0	0.0	37.0	0.0	0.0	0.0	22.0
"CEP72"	0.0	101.0	102.0	140.0	450.0	23.0	69.0	17.0
"MCMBP"	0.0	348.0	58.0	341.0	125.0	185.0	130.0	167.0
"ALX4"	0.0	1.0	0.0	73.0	0.0	0.0	0.0	102.0
"ALX1"	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0
"CEP76"	0.0	31.0	0.0	0.0	0.0	0.0	0.0	82.0
"LINC00433"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0
"CEP78"	120.0	199.0	0.0	311.0	0.0	19.0	0.0	149.0
"NAA50"	602.0	381.0	77.0	503.0	0.0	92.0	344.0	578.0
"DACT3-AS1"	0.0	109.0	45.0	76.0	0.0	0.0	0.0	0.0
"AFAP1L2"	51.0	567.0	1.0	116.0	44.0	64.0	247.0	123.0
"AFAP1L1"	0.0	42.0	0.0	867.0	8.0	0.0	139.0	0.0
"SNAPIN"	121.0	125.0	66.0	0.0	0.0	0.0	0.0	171.0
"NFATC3"	173.0	576.0	0.0	320.0	586.0	153.0	477.0	302.0
"NFATC2"	23.0	121.0	53.0	679.0	4.0	88.0	11.0	48.0
"NFATC1"	142.0	624.0	100.0	52.0	2.0	1.0	150.0	127.0
"NFATC4"	509.0	957.0	340.0	25.0	0.0	276.0	344.0	209.0
"LINC00426"	0.0	0.0	31.0	31.0	0.0	3.0	0.0	0.0
"CEP85"	0.0	0.0	7.0	89.0	0.0	0.0	0.0	0.0
"CEP89"	277.0	1.0	0.0	0.0	0.0	0.0	0.0	54.0
"LINC00423"	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0
"MESP2"	0.0	238.0	0.0	58.0	0.0	1.0	0.0	0.0
"CEP57"	1.0	162.0	0.0	198.0	31.0	1.0	0.0	20.0
"MESP1"	96.0	0.0	152.0	0.0	395.0	238.0	158.0	607.0
"PYGB"	1428.0	1797.0	1424.0	2954.0	1294.0	917.0	786.0	1266.0
"NRSN2"	0.0	89.0	57.0	39.0	0.0	59.0	0.0	7.0
"NRSN1"	0.0	147.0	0.0	63.0	184.0	37.0	41.0	0.0
"CHURC1-FNTB"	195.0	0.0	0.0	186.0	0.0	0.0	0.0	0.0
"RPLP2P1"	0.0	11.0	0.0	0.0	0.0	0.0	109.0	0.0
"PYGM"	106.0	0.0	209.0	141.0	0.0	8.0	0.0	0.0
"PYGL"	199.0	223.0	1.0	407.0	11.0	71.0	67.0	34.0
"CSAD"	159.0	102.0	1.0	181.0	0.0	0.0	85.0	32.0
"ATP5LP5"	32.0	63.0	0.0	71.0	0.0	0.0	0.0	23.0
"C18orf64"	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0
"PEA15"	186.0	697.0	87.0	922.0	0.0	55.0	294.0	108.0
"C18orf63"	0.0	46.0	0.0	25.0	0.0	27.0	0.0	0.0
"KRTAP1-4"	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0
"ATP5LP3"	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0
